node1,node2,jaccard_coef,adar_index,shortest_path,follows_back,page_rank_n1,page_rank_n2,katz_n1,katz_n2,hubs_n1,hubs_n2,authorities_n1,authorities_n2,num_followers_node1,num_followers_node2,num_followees_node1,num_followees_node2,inter_followers,inter_followees,cos_sim,link
572,321,0.0,0.0,2,0,0.0007456231004793589,0.0012644830274511538,0.031021490934998886,0.033349661920324965,0.0003692021121022772,0.0011866932353071184,0.0008191733314728659,0.0009895319054114302,12,22,7,32,0,0,0.229,0.0
339,987,0.0,0.0,2,0,0.0009411448469819143,0.0006008480980046594,0.0323299700363031,0.029898902187349446,0.0015810896208880566,0.0,0.0012014164635245849,0.0005148108822755431,17,9,33,0,2,0,0.708,0.0
956,946,0.0,0.0,-1,0,0.0006208891763816329,0.0010214504596527114,0.029846083932675196,0.03168687221694042,0.0001407133078184935,0.0,0.000371279319031401,0.0,3,0,4,0,0,0,-1.0,0.0
145,300,0.08791208791208792,4.834161884307868,2,1,0.0012930166553289182,0.0011948246626432054,0.036079695313104905,0.033516674704184485,0.003019010653829554,0.0031529169214395817,0.0032580621565507675,0.001689035058390951,28,20,29,45,1,2,0.519,0.0
61,150,0.1076923076923077,4.561080004969633,2,0,0.0017765714383457464,0.001095744010199254,0.03550949676870183,0.032410401402895694,0.0016056327298751647,0.00055674449588498,0.0012425467597291717,0.0008953020477839914,34,21,33,15,5,4,0.511,0.0
138,137,0.18181818181818182,7.084403799526413,2,1,0.0011913401180261446,0.0023402255715663247,0.032516449570206295,0.03927033710274586,0.0012471635591898038,0.0035019134059285045,0.001255750432055711,0.003514635485688535,19,40,14,44,6,6,0.602,0.0
72,411,0.0,0.0,3,0,0.00027642961336412085,0.0022029830903550294,0.028240506059506332,0.03878497698765645,0.00018583628750796618,0.003271869534867839,6.847660947446298e-05,0.002922767056073375,0,41,2,53,0,0,0.318,0.0
71,432,0.0,0.0,2,0,0.0007966842714406979,0.0003352780495382966,0.030151897531479864,0.028801082282183015,0.00040793502183666155,0.0,0.0005513770479665675,0.00029860968337875823,5,3,5,0,1,0,0.879,0.0
200,65,0.06756756756756757,3.158675436769804,2,0,0.0010829661246005158,0.0012605831914966439,0.03254538037036276,0.03390335506946729,0.0005657092476006523,0.00213514699345416,0.0008340021704489901,0.0013187691374524945,19,19,11,41,2,2,0.544,0.0
869,477,0.0,0.0,4,0,0.0004055277975925295,0.0005918744136473354,0.02869917117300247,0.02956900145984666,4.169491685750006e-05,0.0001423444271102334,7.162031767016819e-05,0.00032933020156628804,2,5,0,5,0,0,0.292,0.0
540,328,0.0,0.0,3,0,0.00030934538778921186,0.0005309676014376436,0.028659027297299078,0.029634418883286145,0.0002609219611816347,0.0005062188797536642,0.00036465355766659047,0.00039028758545394976,2,8,4,11,0,0,0.332,0.0
808,946,0.0,0.0,-1,0,0.0013243996540065089,0.0010214504596527114,0.028029370408640144,0.03168687221694042,-2.3807195430055008e-24,0.0,-1.1190239307877446e-22,0.0,0,0,0,0,0,0,-1.0,0.0
541,142,0.0,0.0,2,0,0.000546126395360226,0.0029025734022329777,0.03025316730643906,0.0440158504792392,0.00073521430331787,0.005658865907127784,0.0008448662668079974,0.005002885468316077,10,63,10,69,2,0,0.333,0.0
370,873,0.0,0.0,4,0,0.0007201632158344492,0.0002524783902239416,0.029882429451311344,0.02820740199233498,0.000978624884949268,0.0,0.00027216190981041005,3.22657321159819e-05,9,2,12,0,0,0,0.408,0.0
345,941,0.0,0.0,-1,0,0.0008271215790059449,0.00019951718342611836,0.030771277265579152,0.027889223556596947,0.0005591621662718159,0.0,0.0004977350921114419,0.0,13,0,13,0,0,0,0.309,0.0
115,145,0.14912280701754385,9.06225236636476,2,1,0.0026735395074508604,0.0012930166553289182,0.04287119426545378,0.036079695313104905,0.005750404613753581,0.003019010653829554,0.0048133491056124335,0.0032580621565507675,58,28,59,29,7,4,0.508,0.0
553,528,0.0,0.0,3,0,0.0004024142701463387,0.00042242136042777907,0.028809888511709805,0.02912699868610278,0.00024836015554015453,0.0003586209180701491,0.00022644915983604873,0.0002732852945432018,3,5,5,6,0,0,0.105,0.0
338,211,0.055944055944055944,4.264131288093943,2,1,0.0016170261315661917,0.0029508500964269173,0.036288862993555805,0.04376561339899824,0.002355976256689451,0.006287398206989911,0.002574201831288181,0.004745738410269222,30,56,24,75,4,3,0.417,0.0
989,892,0.0,0.0,-1,0,0.0017890583595205867,0.000522627911399408,0.0283933030412154,0.029610744340492805,1.925661391612577e-06,0.0005557554333335002,9.051302099566651e-05,0.0005414365263089124,2,7,0,6,0,0,0.323,0.0
31,721,0.0,0.0,2,0,0.0011454155179399326,0.002561130869112366,0.03323032578748868,0.02892302439682904,0.0020718047318465946,3.554550136412239e-06,0.001463985033075471,0.00016707665871506426,18,5,22,1,1,0,0.609,0.0
229,37,0.1875,4.4431208350443026,2,1,0.0008073981352335361,0.0008578102216887256,0.03197854756733071,0.03115452810342757,0.000789364180400934,0.0007913758734808052,0.0012946091938834756,0.0006414295794551955,14,12,14,18,2,3,0.683,0.0
395,665,0.05405405405405406,1.053083497835545,2,0,0.0010964374451258052,0.0007597546170070769,0.032899992999731745,0.03166996510736482,0.0008087740731197442,0.0012709138607251286,0.0013233789797317947,0.0011580519217426687,16,16,11,14,2,0,0.393,0.0
331,636,0.0,0.0,-1,0,0.0008538461153914018,0.0013243996540065089,0.030973056370699543,0.028029370408640144,0.0007688739915948251,-1.0582800446584492e-23,0.0004996361759530201,-4.974297367059466e-22,10,1,14,1,0,0,0.263,0.0
838,134,0.0,0.0,-1,0,0.00019951718342611836,0.0009763845777925765,0.027889223556596947,0.031102988993266474,0.0,0.0005677088439510024,0.0,0.0007356927957443009,0,13,0,11,0,0,0.23,0.0
845,859,0.15517241379310345,5.812806653535753,2,1,0.000958988974104518,0.001560194341759519,0.03209120743434926,0.037122595477120546,0.0006142874247214284,0.0028969791032506112,0.0011229004102132198,0.0031197385826143963,17,35,15,33,8,5,0.624,0.0
362,69,0.08536585365853659,3.614818051502529,2,1,0.0017929427573860602,0.0013812789659817365,0.037042592606932344,0.033640086533307016,0.002776706270255928,0.002304598285662437,0.0029297404075521874,0.001553272356572149,29,21,33,29,2,1,0.361,0.0
121,186,0.03867403314917127,3.995733387429124,2,0,0.004515963967586142,0.000719838036035619,0.050575094943784246,0.030808634613187037,0.009537415576757288,0.0007752136519590167,0.006294502271064711,0.0009121477814340223,79,8,123,8,2,3,0.445,0.0
317,221,0.21212121212121213,5.006331360350541,2,0,0.0006451549208242844,0.0016874851118820202,0.030476923437565737,0.03578373173023219,0.0004165941102186444,0.0014458011302892378,0.0005707533082448825,0.0023764769644191953,12,27,5,19,6,3,0.658,0.0
835,823,0.0,0.0,-1,0,0.00046130232477066015,0.0007991277053732242,0.028699203484432338,0.03045965786634323,0.0,0.00023897687379884728,0.00014578663615847674,0.00023607483765811083,3,10,0,10,0,0,0.161,0.0
145,768,0.02040816326530612,0.5856274687844196,2,0,0.0012930166553289182,0.0005869515151911317,0.036079695313104905,0.02960383772257713,0.003019010653829554,0.00017728450752717943,0.0032580621565507675,0.00031267054507482536,28,7,29,7,0,1,0.445,0.0
214,620,0.0,0.0,-1,0,0.0013804218482443517,0.0013243996540065089,0.03483372288451468,0.028029370408640144,0.0014446685757241982,-2.9574794998815653e-23,0.0019491990172561095,-1.390121883488901e-21,27,1,25,1,0,0,0.341,0.0
93,121,0.11904761904761904,15.189413242594433,2,1,0.001546186260591013,0.004515963967586142,0.035315854606063186,0.050575094943784246,0.0026678200914875055,0.009537415576757288,0.0018806157022413677,0.006294502271064711,27,79,34,123,3,12,0.324,0.0
377,748,0.026785714285714284,1.7048128938649447,2,1,0.0026123561139983335,0.0005867835945850284,0.03907380292501131,0.03102647413215154,0.002920944970703373,0.001513543552600221,0.002068903051500866,0.0012956757686429215,44,11,71,14,1,1,0.248,0.0
808,333,0.0,0.0,-1,0,0.0013243996540065089,0.002983915162025551,0.028029370408640144,0.0429507039853031,-2.3807195430055008e-24,0.005897616138782357,-1.1190239307877446e-22,0.004590192432945988,0,61,0,67,0,0,0.473,0.0
141,358,0.273972602739726,15.34576600590732,2,1,0.002441708051022182,0.0016679300917866022,0.03761077130947436,0.03389440699946321,0.0018980939450227996,0.0007376918529302564,0.0019062173285055613,0.0007308596626729809,37,29,36,31,11,9,0.7,0.0
670,293,0.0,0.0,-1,0,0.0013243996540065089,0.0007227338642731671,0.028029370408640144,0.03015825524931233,9.60182363403798e-23,0.000333814090788263,4.5132029336506446e-21,0.0003802335018235489,0,8,0,10,0,0,0.404,0.0
211,661,0.028985507246376812,2.3870291180716867,2,0,0.0029508500964269173,0.0015079076821535365,0.04376561339899824,0.033780223220138655,0.006287398206989911,0.0010616856622322963,0.004745738410269222,0.0010949355018623752,56,23,75,21,3,1,0.346,0.0
112,108,0.2222222222222222,4.373948724884321,2,1,0.0008527868462387476,0.0011529777897999844,0.03037775036166907,0.03186546435459625,0.0002296282795471763,0.0010665046713765499,0.0004718609706611827,0.0009836020531954616,11,15,5,17,0,2,0.628,0.0
548,46,0.14285714285714285,4.141179485285116,2,0,0.0005909949815755762,0.001995711428347405,0.030787082671726963,0.037957465351123765,0.0015357706260207631,0.002769555596405726,0.0011935105600114073,0.0030711433497961375,9,39,18,35,1,6,0.476,0.0
935,96,0.011764705882352941,0.7153382790366964,2,0,0.0003684828660633976,0.003065843630798049,0.02850684231033954,0.04209809671779773,3.6705258136473035e-05,0.0036083556424432164,5.853478692313816e-05,0.003762255602501131,4,51,2,52,0,0,0.237,0.0
444,263,0.36538461538461536,12.578043836565609,2,1,0.0009675001359772614,0.0014474799279256324,0.03235166130752358,0.03520408523268182,0.0008415050137534169,0.0029217124327082216,0.0011264016376320407,0.00237975221347587,23,24,15,32,8,9,0.74,0.0
35,750,0.0,0.0,-1,0,0.0015963083045659838,0.00019951718342611836,0.0354891525734433,0.027889223556596947,0.0014225919886825655,0.0,0.0022886415573477926,0.0,27,0,19,0,0,0,0.254,0.0
868,224,0.0,0.0,-1,0,0.00025981734968974767,0.0005418213958565356,0.028287255375968528,0.02975666786893833,0.0,0.0002902962702921898,0.0001117229334287799,0.0005018173964690753,0,8,0,1,0,0,0.368,0.0
93,417,0.10752688172043011,5.911161683667427,2,0,0.001546186260591013,0.0016559721826298803,0.035315854606063186,0.03644700875371662,0.0026678200914875055,0.002270783235740987,0.0018806157022413677,0.0023755019462190436,27,31,34,28,5,2,0.418,0.0
126,54,0.35714285714285715,9.121069544943888,2,1,0.0007651599209319439,0.0011503484937542975,0.03185261839146122,0.03387400743083114,0.000986465413466138,0.002086193064228071,0.0011298433256754362,0.0016876718756532409,15,22,15,27,7,8,0.709,0.0
65,281,0.009900990099009901,0.4723060299602647,2,0,0.0012605831914966439,0.0012406363848080882,0.03390335506946729,0.03537827914815041,0.00213514699345416,0.0024411629601524087,0.0013187691374524945,0.0026459960786205917,19,21,41,27,1,1,0.103,0.0
916,802,0.0,0.0,-1,0,0.00019951718342611836,0.00019951718342611836,0.027889223556596947,0.027889223556596947,0.0,0.0002316263233847416,0.0,0.0,0,0,0,3,0,0,0.545,0.0
285,252,0.2459016393442623,18.919872945509777,2,0,0.0018170316517061474,0.0019494957406270544,0.03848555599311452,0.039006534269676464,0.0031173271224835554,0.004680270300838842,0.0035173067695550143,0.003569008112132432,41,40,40,61,11,11,0.629,0.0
989,553,0.0,0.0,-1,0,0.0017890583595205867,0.0004024142701463387,0.0283933030412154,0.028809888511709805,1.925661391612577e-06,0.00024836015554015453,9.051302099566651e-05,0.00022644915983604873,2,3,0,5,0,0,0.318,0.0
908,206,0.2830188679245283,10.575820066634007,2,1,0.0006548663230771262,0.0013408695898613086,0.029830041149000626,0.03444051171964221,0.0004854134944545033,0.0016260909981911276,0.00020983422895025995,0.0016262435688979193,11,30,15,35,4,8,0.575,0.0
892,290,0.03278688524590164,1.0515983410546412,2,0,0.000522627911399408,0.0016762972227574037,0.029610744340492805,0.03777659857966161,0.0005557554333335002,0.0031425398571835873,0.0005414365263089124,0.0032588023753923187,7,31,6,37,0,2,0.352,0.0
489,129,0.064,4.278728451517556,2,0,0.0009819376778539433,0.0037634147203152815,0.032886394991150814,0.04664243689236298,0.0017738081620289469,0.005906801966478701,0.0018675428709905193,0.005385070426598993,15,69,17,78,3,2,0.284,0.0
939,115,0.011235955056179775,0.5557591642691968,2,0,0.00019951718342611836,0.0026735395074508604,0.027889223556596947,0.04287119426545378,5.071673998509565e-05,0.005750404613753581,0.0,0.0048133491056124335,0,58,0,59,0,0,0.341,0.0
108,473,0.06,3.6775766383875292,2,1,0.0011529777897999844,0.0022986470051779657,0.03186546435459625,0.03872889622256066,0.0010665046713765499,0.005002527673752906,0.0009836020531954616,0.002907841417200311,15,44,17,58,1,3,0.246,0.0
513,708,0.0,0.0,3,0,0.0013419166741417802,0.0006359376689263407,0.03420360194673281,0.03047581643049477,0.0014387385481255284,0.000517550471674676,0.0018808888477247231,0.0008050324068913495,25,6,13,6,0,0,0.257,0.0
56,292,0.0,0.0,3,0,0.0010551209221581538,0.0010767494095522987,0.03320875331585688,0.03297251822577255,0.0013394141065439812,0.0009323344941616666,0.001464016254911123,0.0013323691202351156,15,20,26,14,1,0,0.269,0.0
767,218,0.0,0.0,-1,0,0.00028993221675414145,0.0013245098204217676,0.028669239849100976,0.03456097280583443,0.0,0.0013379885745223796,0.0003547970979646311,0.0018101142978906018,4,21,0,28,0,0,0.239,0.0
830,476,0.0,0.0,-1,0,0.0010214504596527114,0.0003593493963869853,0.03168687221694042,0.028966634943533468,0.0,8.447423811586472e-05,0.0,0.0003345065186215516,0,4,0,0,0,0,-1.0,0.0
143,82,0.07692307692307693,8.962732605639157,2,1,0.001428551591624768,0.0032850248707648948,0.03525318691387512,0.04526800945112026,0.0019832204628418807,0.009261346974283345,0.0023496094860390366,0.005137999095113888,28,64,27,115,5,10,0.355,0.0
223,233,0.09722222222222222,3.650929134580892,2,0,0.001330301150040771,0.0010992351128956898,0.03402088959635605,0.03398329734200727,0.0022087477079443065,0.002445479264300517,0.0017756820677883368,0.0021139897165616183,19,18,29,28,4,3,0.346,0.0
453,615,0.07142857142857142,2.1764810124650737,2,0,0.0006205623508245832,0.0011446801705212264,0.03166565768837197,0.03272255116460424,0.001452674995130321,0.0024232190086889557,0.001768941226910541,0.0012596960233668974,15,16,15,27,2,2,0.557,0.0
419,152,0.08333333333333333,4.9661228266327,2,0,0.0022049728649091976,0.002031865868878718,0.03987199667581627,0.037757617530579206,0.004661820996588162,0.0027013789020151665,0.0039015996733943203,0.0033954334116949045,49,29,57,30,3,6,0.259,0.0
977,704,0.0,0.0,-1,0,0.0016953940850798408,0.00019951718342611836,0.028370424161624174,0.027889223556596947,1.7332853276403876e-06,0.0,8.147065311457348e-05,0.0,0,0,0,0,0,0,0.606,0.0
857,78,0.0,0.0,-1,0,0.00025958013185520636,0.0007385101930924828,0.02839657939699407,0.03147925193414336,0.0,0.0,0.0002440039338145618,0.001372218623442845,2,13,0,0,1,0,0.488,0.0
275,417,0.016129032258064516,0.447828814096941,2,0,0.0008441780051026027,0.0016559721826298803,0.03145250597442756,0.03644700875371662,0.0006593942551220191,0.002270783235740987,0.0007151270802458898,0.0023755019462190436,11,31,13,28,1,0,0.302,0.0
690,412,0.0,0.0,3,0,0.0005105290327535084,0.0016412036502429313,0.029774268290519677,0.03621698997187657,0.0012797542461204779,0.002289092789946986,0.0007095722094776246,0.0020029237566707115,8,30,13,31,0,0,0.25,0.0
818,46,0.0,0.0,3,0,0.00041126845642714825,0.001995711428347405,0.029488635103246306,0.037957465351123765,0.0004943259115829671,0.002769555596405726,0.0005289732607644419,0.0030711433497961375,7,39,6,35,0,0,0.287,0.0
25,654,0.0,0.0,2,1,0.0010553621991234341,0.0010605661714162332,0.03207686654967494,0.03325123048392501,0.0006241055562820268,0.0002839886287234373,0.0010826233086600509,0.0017449724198894253,17,17,7,0,0,0,0.595,0.0
505,720,0.0,0.0,-1,0,0.0005476817321795324,0.0006495377483133494,0.029386758529821266,0.02995014493928781,0.0,0.000403240342585004,0.0002431858745872576,0.00029653916910304647,9,8,0,17,0,0,0.824,0.0
151,291,0.02127659574468085,0.515591685233267,2,0,0.0013708942529325617,0.000769917555596224,0.03420180993708968,0.03142653675219932,0.001285934043584906,0.0011758941563509773,0.0016930553928435036,0.0009746122882652531,25,13,15,17,0,0,0.36,0.0
412,303,0.1717171717171717,9.909061452298852,2,1,0.0016412036502429313,0.0021773697356480075,0.03621698997187657,0.04009176964498628,0.002289092789946986,0.004739374630876999,0.0020029237566707115,0.004147196988624357,30,47,31,51,7,9,0.42,0.0
295,181,0.24096385542168675,14.455847060466768,2,1,0.0015438042777409617,0.0016183207851300295,0.035800514004052326,0.034254847022477636,0.0021498441766718444,0.0012813657192359141,0.002050085901465546,0.0011783127391431236,24,25,42,30,6,9,0.624,0.0
239,770,0.0,0.0,-1,0,0.0004384162210003342,0.00019951718342611836,0.02928847679614725,0.027889223556596947,0.0,0.0,0.00031029856859946637,0.0,5,0,0,0,0,0,0.413,0.0
604,294,0.0,0.0,-1,0,0.0004167518917962622,0.0006949063491324532,0.029392107492581608,0.0305921068984488,0.0,0.0007336471900086901,0.00043470683898568055,0.0005958484980813266,5,12,0,14,0,0,0.528,0.0
326,748,0.08108108108108109,1.542443984769807,2,0,0.00104708007309305,0.0005867835945850284,0.03358232985316759,0.03102647413215154,0.0011509832348707604,0.001513543552600221,0.0021100978774468036,0.0012956757686429215,21,11,14,14,1,2,0.452,0.0
398,567,0.0,0.0,-1,0,0.00024762592260751655,0.0002666878742266979,0.028227868591181593,0.028457716518762666,0.0,0.0,5.336746397210265e-05,0.00022769177879338823,0,2,0,0,0,0,0.356,0.0
61,179,0.2112676056338028,9.837702371395519,2,1,0.0017765714383457464,0.0016195030656982665,0.03550949676870183,0.034892275195737864,0.0016056327298751647,0.001260650679562772,0.0012425467597291717,0.0014824039820779409,34,28,33,23,5,6,0.583,0.0
252,285,0.2459016393442623,18.919872945509777,2,0,0.0019494957406270544,0.0018170316517061474,0.039006534269676464,0.03848555599311452,0.004680270300838842,0.0031173271224835554,0.003569008112132432,0.0035173067695550143,40,41,61,40,11,11,0.629,0.0
862,235,0.0,0.0,-1,0,0.00019951718342611836,0.0005462079133015504,0.027889223556596947,0.03040259162054407,0.0,0.0007365759139466534,0.0,0.0007184841655749966,0,10,0,9,0,0,0.204,0.0
474,409,0.04918032786885246,3.647168073827555,2,1,0.0020975224303097263,0.001041338366607545,0.03818177812627496,0.03217099504572067,0.00350675160362311,0.0029059710811508324,0.0034987324688070653,0.0009870962568175959,37,17,38,54,2,3,0.406,0.0
63,174,0.2857142857142857,19.642486465071002,2,1,0.002733212230900583,0.001814151693612639,0.04247348687654204,0.038200514033104295,0.005224216789017069,0.0026827268745369275,0.004239382387112858,0.0031278878365180924,51,38,60,33,14,15,0.644,0.0
698,138,0.34375,6.881660835064725,2,0,0.0007335275217861868,0.0011913401180261446,0.03125592267197972,0.032516449570206295,0.0009033300540678569,0.0012471635591898038,0.0008071913160185099,0.001255750432055711,16,19,13,14,5,4,0.73,0.0
859,921,0.09433962264150944,3.1428934390125867,2,1,0.001560194341759519,0.0004371113964470434,0.037122595477120546,0.028918517863070804,0.0028969791032506112,0.0004120788212535487,0.0031197385826143963,0.00019268128252976764,35,3,33,7,0,4,0.671,0.0
91,258,0.23636363636363636,8.81513003704609,2,1,0.0011667483934282368,0.0009235302183005273,0.03170052685927387,0.032463518614024994,0.0012073696739590873,0.0024831573761862607,0.0010557141981566134,0.00156729398730372,13,19,19,36,2,10,0.735,0.0
936,130,0.0,0.0,2,0,0.0004152104855245061,0.0060218938668531565,0.028749241865646754,0.03276172567404592,0.00037746813265871284,2.5985206719096118e-05,0.00015279960471652012,0.0012213983058426915,3,22,9,0,1,0,0.405,0.0
924,96,0.023255813953488372,1.2001224119569414,2,1,0.0005484972199273143,0.003065843630798049,0.029521160916864967,0.04209809671779773,0.0002493098192088327,0.0036083556424432164,0.00040254613722881424,0.003762255602501131,8,51,3,52,4,2,0.404,0.0
17,41,0.13333333333333333,8.508435473753801,2,0,0.0020893722613536687,0.0018242746426062868,0.037475869977124744,0.03783043142275741,0.004483756624709375,0.003554129027855525,0.002782686529712106,0.003259567173838146,33,39,53,42,6,7,0.361,0.0
194,238,0.038461538461538464,1.5851669790220382,2,1,0.0012417802806112654,0.00098267602607543,0.03393022380470341,0.031772918250173324,0.0010468679587151645,0.0010928168119514426,0.0016284565800450549,0.0007858293329294722,21,11,19,20,0,1,0.443,0.0
582,765,0.0,0.0,3,0,0.0005302712111375318,0.0008525209756686502,0.030045087375956882,0.030692998619519955,0.0006962104219870482,0.0003150275997782889,0.0007568230957972099,0.0005306178999796656,7,11,8,4,0,0,0.182,0.0
465,682,0.0,0.0,4,0,0.0005362305800652057,0.00035573174347379753,0.029195331676245044,0.02837035525460019,0.00038874889654686844,0.0,0.00014916869493119482,4.755143746709842e-05,5,2,8,0,0,0,0.278,0.0
818,418,0.038461538461538464,0.4620318712484453,2,0,0.00041126845642714825,0.0010063773616928228,0.029488635103246306,0.03237731073046576,0.0004943259115829671,0.0011225056076768327,0.0005289732607644419,0.0013763183153500808,7,18,6,11,2,0,0.341,0.0
932,269,0.06306306306306306,3.9198228013801915,2,1,0.0013487555096876472,0.002046967507032225,0.035579402722465514,0.03834017037170502,0.00433978529386057,0.00267316927331037,0.002649029811385357,0.003063159180759492,35,44,48,40,5,2,0.374,0.0
843,500,0.0,0.0,-1,0,0.00019951718342611836,0.0007040835192712397,0.027889223556596947,0.02999070397792897,0.0,0.00014784854033583552,0.0,0.0001769741940992767,0,10,0,8,0,0,0.168,0.0
165,34,0.12941176470588237,6.924195428454846,2,0,0.0025934736615344676,0.0008163190933441337,0.040361432734043204,0.030649699253447044,0.004047615279945194,0.0009094623191557014,0.0037105467516727574,0.000466115668233651,49,8,50,16,2,7,0.631,0.0
630,171,0.0,0.0,-1,0,0.0013243996540065089,0.0009963443506165333,0.028029370408640144,0.03305959739060645,-3.008225118192558e-23,0.0012927788559227772,-1.4139741517829368e-21,0.0015069632874078918,1,24,1,16,0,0,0.232,0.0
233,828,0.08620689655172414,2.595519357218082,2,1,0.0010992351128956898,0.0005423030827055391,0.03398329734200727,0.030052864150031444,0.002445479264300517,0.0015392592461082105,0.0021139897165616183,0.0007222928121126076,18,9,28,10,2,0,0.644,0.0
544,568,0.03125,0.49785916284315224,2,0,0.0009441969688333646,0.0005846123042970991,0.0323181921495084,0.030587186316992133,0.0009515102445502643,0.001162762794816047,0.0017098550297084067,0.0008715785086196662,12,10,6,13,3,0,0.486,0.0
769,819,0.0,0.0,-1,0,0.0002746739611659463,0.00031055232958314763,0.028306751742196712,0.02836741608431305,0.0,0.0,0.00016052097414664536,3.39313041785339e-05,0,2,0,0,0,0,0.728,0.0
508,10,0.021739130434782608,0.744921859773347,2,1,0.001026478352156396,0.0012018469560631387,0.03183286621110758,0.03355666144302199,0.0006581979751620238,0.0019153824295847983,0.0010647328249263944,0.0016301882596580237,18,22,12,22,3,0,0.493,0.0
138,801,0.0,0.0,3,0,0.0011913401180261446,0.000249089480107606,0.032516449570206295,0.028290067063606577,0.0012471635591898038,0.0,0.001255750432055711,0.00015057951421901716,19,2,14,0,0,0,0.31,0.0
844,997,0.0,0.0,-1,0,0.00023322105695445372,0.00019951718342611836,0.028236794978504624,0.027889223556596947,0.0,0.0,0.00010444932600884443,0.0,2,0,0,0,0,0,0.773,0.0
170,1,0.0,0.0,2,0,0.0023996600515097766,0.009667576809124667,0.04116932263013966,0.03450432244545767,0.003933080282716741,3.058636703010735e-05,0.004152695340017919,0.0014376694123045773,46,25,47,1,2,0,0.251,0.0
419,531,0.07692307692307693,3.6579005280536476,2,0,0.0022049728649091976,0.0013689834807203685,0.03987199667581627,0.03464036903253022,0.004661820996588162,0.0015719087769019515,0.0039015996733943203,0.002331150308947978,49,24,57,12,7,2,0.488,0.0
564,211,0.11811023622047244,9.035853424280743,2,0,0.00020554215178791914,0.0029508500964269173,0.028029370408640144,0.04376561339899824,0.0015414268916297054,0.006287398206989911,2.66281616783977e-05,0.004745738410269222,1,56,25,75,0,9,0.49,0.0
92,68,0.04918032786885246,1.544853865003641,2,0,0.0013203910409363964,0.0012882901749931694,0.03280047970798796,0.034910438114356734,0.0011618201817800375,0.002363725706765429,0.0011002383330787414,0.0025636038494156713,15,29,21,25,2,2,0.363,0.0
409,771,0.0,0.0,2,0,0.001041338366607545,0.00042548213206085295,0.03217099504572067,0.029250322069999023,0.0029059710811508324,0.0,0.0009870962568175959,0.0004619104887648934,17,6,54,0,0,0,0.279,0.0
426,93,0.1111111111111111,5.708066201097205,2,1,0.0012658739167127515,0.001546186260591013,0.03450272948035185,0.035315854606063186,0.002387202446976431,0.0026678200914875055,0.0018691650490165615,0.0018806157022413677,28,27,31,34,4,8,0.518,0.0
86,177,0.047872340425531915,5.257697731674338,2,1,0.005141221463579038,0.0014566838535450405,0.050603152470729405,0.03302701777448959,0.0072418884151563764,0.0011425152349970377,0.005117031129015511,0.0006934433876260547,85,19,103,22,3,4,0.299,0.0
944,491,0.0,0.0,-1,0,0.00019951718342611836,0.0003493306688297338,0.027889223556596947,0.02878292890584381,0.0,0.0005216870110368149,0.0,0.00018818500145241694,0,3,0,10,0,0,0.627,0.0
687,265,0.0,0.0,-1,0,0.00035426612092242073,0.001088122925495152,0.02910489201662679,0.031526404828152714,0.0,0.0005018903525620748,0.0004838476108449674,0.0003837252582778241,2,16,0,22,0,0,0.197,0.0
87,87,1.0,62.16543583397868,0,0,0.003157133800639096,0.003157133800639096,0.04458984072157117,0.04458984072157117,0.00616236889015798,0.00616236889015798,0.0052491876811854125,0.0052491876811854125,66,66,61,61,66,61,1.0,0.0
699,744,0.0,0.0,-1,0,0.0010858050193354996,0.0013243996540065089,0.03111023987289826,0.028029370408640144,0.00022900400265430247,-8.335110667119269e-23,0.00028095874432917473,-3.9178022164239084e-21,16,0,8,0,0,0,0.525,0.0
992,762,0.0,0.0,-1,0,0.0013243996540065089,0.00019951718342611836,0.028029370408640144,0.027889223556596947,4.4490259094616224e-24,0.0,2.0912024165169642e-22,0.0,0,0,0,0,0,0,0.388,0.0
706,469,0.0,0.0,4,0,0.00043260739414922617,0.000800094517057571,0.02910547448597398,0.030412454559547688,0.00011309491491929716,0.0003491970640311788,0.0002669657123653697,0.000602153110537349,5,12,0,8,0,0,0.108,0.0
105,492,0.047619047619047616,2.757419145503257,2,0,0.003085084646872417,0.0006981496824891973,0.04376479385329765,0.031154504079984914,0.0060840994508109415,0.0011733631773079433,0.004686733931416298,0.001106188457596075,58,10,69,14,6,3,0.484,0.0
899,76,0.0,0.0,-1,0,0.0010214504596527114,0.000816896361629265,0.03168687221694042,0.031058092465418036,0.0,0.0004134146757212211,0.0,0.0006325210514225145,0,8,0,8,0,0,-1.0,0.0
251,151,0.13953488372093023,4.034706714549842,2,1,0.0009658650837793655,0.0013708942529325617,0.03198041139112522,0.03420180993708968,0.0009811294566035409,0.001285934043584906,0.0010727860064746954,0.0016930553928435036,17,25,17,15,6,3,0.646,0.0
625,827,0.0,0.0,-1,0,0.0003267257875588152,0.00019951718342611836,0.028818179979885592,0.027889223556596947,0.0,0.0,0.0002751405758953324,0.0,4,0,0,0,0,0,0.3,0.0
772,23,0.0,0.0,-1,0,0.0010214504596527114,0.002153860784326335,0.03168687221694042,0.0389524457417196,0.0,0.0029720575257357385,0.0,0.003560799924956572,0,43,0,45,0,0,-1.0,0.0
236,5,0.06535947712418301,5.955271211164195,2,1,0.001328800378602732,0.0037312997805416465,0.035563176279582616,0.04570272138615287,0.0018382341993968844,0.005438972174942528,0.0028271621302707905,0.004083741698982624,27,70,23,95,5,7,0.337,0.0
